smiles,affinity
COc1ccccc1CCNC1(C2CC2)C(=O)OC2CCCN2C1=O,-7.32
O=C(c1ccc(CN(Cc2c[nH]cn2)C2CC2)cc1)c1cc(C(F)(F)F)[nH]c1-c1cnn(CC2CCCO2)c1,-8.84
COc1cc2c(cc1OC)C1OC(c3cc(O)c(O)c(C(C)C)c3)CC1OC2=O,-7.16
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nc4ccccc4s2)C3=O)ccc1N,-9.5
Cc1ccc(-c2ncnc3c2nc2n3C2CCCCCCN2C(=O)CCC2=O)c(C)c1,-8.71
CCC(C)(C)C(=O)NC1CCC(CCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,-9.06
Oc1ccc2c(c1)CCC21SCCS1,-6.14
O=C(C=Cc1ccc(N2CCCCC2)cc1)CC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-8.18
O=S1(=O)CCCN1,-5.68
CC(C)(C)c1ccc(S(=O)(=O)NCCc2ccc(C(=O)C=Cc3ccc(C(=O)O)cc3)cc2)cc1,3.28
Cc1nc2sc(C(c3ccccc3)N3CCN(C(c4ccccc4)c4ccccc4)CC3)c(N)c2cc1N,-10.65
Cn1c2ncccc2c2cc(-c3ccc(OCCN4CCCC4=O)cc3)c(C(F)(F)F)nc21,-7.86
Cc1c(C(=O)N2CCC(Oc3ccc(Cl)cc3C(F)(F)F)C2)cnn1-c1ccn2nccc2c1,-8.24
O=C(NN=Cc1ccccc1[N+](=O)[O-])c1ccncc1,-7.79
CN(C)C(=O)c1cccc(-c2cnc3[nH]cc(-c4ccncc4)c3c2)c1,-8.53
CC(C)C1(NC(=O)C2(C#N)CC2(C)C)CCN1C,-6.53
Cc1cc(C)cc(Nc2cnccn2)c1,-6.75
CC(O)C(CO)NC(C#N)C(C)(C)C,-5.74
CC(CN1CCCC1)n1cc(C(C)(C)C)oc1=S,-6.49
COc1ccc2c(c1)c(C=NOC(C)(C)C)c(CC(C)(C)C(=O)O)n2C,-6.99
Cc1ccc(NC(=O)N[n+]2ccccc2Cl)c(C)c1,-6.96
Oc1ccc(Cn2cc3c(c2C(F)(F)F)CCNC3)cc1,-6.67
O=C1Nc2ccc(N3CCCC3)cc2C(=O)C1=NNc1ccc(C(=O)O)cc1,-7.98
Cc1cccc(C)c1-c1ccc(NC(=O)c2cc(C(=O)O)ccc2NC(=O)c2ccc[nH]2)c(C(F)(F)F)c1,-8.58
CCOc1cc(C(=O)NC(Cc2ccccc2)C(O)CN)ccc1OC,-7.5
Nc1nc(Cc2ccccc2)cc2cn[nH]c12,-7.06
Cc1cccc(S(=O)(=O)N2CCC3C(CO)Nc4ccc(-c5ccc(F)cc5)cc4C32)c1,-9.14
Nc1c(Cc2cccc3ccccc23)cc(Cc2nn[nH]n2)[nH]c1=O,-8.51
C=CC(=O)N1CCN(c2c(C#N)c(N)nc3ccc(OCCCCOc4ccc(S(N)(=O)=O)cc4)nc23)CC1,-9.0
Cc1c(Cl)ccc2cc(C(=O)NC3CNCC34CCCCC4)n(C)c12,-8.28
COc1ccc(S(=O)(=O)N2CC(=Cc3ccc(F)cc3)C3=C(c4ccc(Cl)cc4)NNC(=O)C32)cc1,-9.91
CC1(C(=O)NC2CCN(C(=O)C3NC4(CCCC4)CC3=O)CC2)CCC2CC1(C)C(O)C2(F)F,-9.36
CC(C)C(Nc1ncnc2sc(Br)c(Cl)c12)C(=O)O,-6.6
COc1cc(C=Cc2ccc(NC(C)=O)cc2)cc(OC)c1,-7.36
Cc1c(C(O)(C#CCNC(=O)c2cccs2)C(F)(F)F)cc(-c2ccc(F)cc2)n1-c1ccc(F)cc1,-8.9
COc1cc2c(cc1-c1c(C)noc1C)[nH]c1cc(C)nc(-c3c(C)nn(C)c3C)c12,-8.0
CC(C)c1cc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1,-7.9
Cc1ccc(-c2nc(C(Cl)(Cl)Br)n[nH]2)cc1,-6.7
CC(C)(O)COc1cnc(-c2nc(C3CCC3)n[nH]2)nc1,-6.74
Cc1c(C(O)CN2CCC3(CC2)CNC(=O)O3)ccc2c1COC2(CCCCCl)CS(=O)(=O)N1CCSCC1,-9.41
CC(C)C(CO)NCc1nc(-c2ccc3c(N)n[nH]c3c2)cs1,-7.46
N#Cc1ccc(-n2cc(C3(CN4CCCCC4)C(=O)NC(=O)NC3=O)nn2)cc1,-8.37
Brc1cccc(OCCC2CCN(Cc3ccccc3)CC2)c1,-8.71
CNC(=O)C(NC(=O)C(CCCCOc1ccc(Br)cc1)C(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C(C)C,-9.31
c1ccc(-c2ccc3c(c2)CNCC3)cc1,-6.78
O=C(Nc1ccccn1)c1cccc(C(F)(F)F)c1,-6.16
CC(=O)c1csc(NCc2ccccc2Cl)n1,-6.78
OC1(c2ccccc2)CCCc2ccccc21,-7.63
Cc1ncsc1C(=O)N(Cc1ccco1)CC1CC1,-6.56
CC(=O)Nc1cc2c(NC3CCCCC3)nc(N3CCCCC3)nc2cc1C,-9.15
Cc1ccsc1C(=NOCCN1CCCC(C(=O)O)C1)c1ccccc1,-8.1
FC(F)(F)Oc1ccc(Oc2ccc(C3=NCCN3)cc2)cc1,-6.12
CCCCC(=O)NC1CCN(C(CNC(=O)c2ccncc2)c2ccccc2)CC1,-8.68
CCc1cc(C(C)=O)cc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(=O)NC(C(=O)N2CCCC2C(=O)OCc2ccccc2)c2ccccc2)c1,-10.62
O=C1CC(c2ccccc2Cl)CC1=O,-7.54
O=C(CC1SCC2C(=O)N(c3ccccc3)CCN12)NC(Cc1ccccc1)(c1ccc(O)cc1)c1cc(F)cc(OC(F)(F)C(F)(F)F)c1,-8.58
CCc1c(C(=O)Nc2ccc(C(=O)O)c(CC(C)(C)C)c2)nnn1-c1ccc(C(C)(C)C)cc1,-8.96
CC(=O)NC1(C(N)=NOC(C)(C)C)CCCC1,-6.78
Cc1ncoc1C(=O)NCc1cc(-c2ccc3c(c2)OCO3)on1,-6.9
Oc1cc(Cl)c2nc3c(O)c(Br)cc(Br)c3nc2c1,-6.9
CCCC(NC)(c1ccc(-c2cc(=O)[nH]c(C(F)(F)F)n2)cc1)C(F)(F)F,-6.09
O=C1CCc2cc(Nc3ccccn3)ccc2N1,-7.35
N#Cc1cccc(-c2ccc3scnc3c2)c1,-7.36
CCc1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1,-7.19
O=c1cc(-c2ccco2)[nH]c2c(F)cc(F)cc12,-6.28
Nc1ccc2[nH]c(C(F)(F)F)nc2c1,-4.6
Brc1ccc(-c2ccno2)cc1,-6.73
OCCc1cc(Nc2cc(C3CC3)[nH]n2)nc(NC2CCCCC2)n1,-8.12
CCCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1C,-7.16
CCNC(=O)Nc1nc2cc(-c3cnn(CCN(C)C)c3)c[nH]c-2n1,-7.14
O=S(=O)(c1cccc2nncn12)N1CCC(c2ccsc2)C1,-8.43
CN1CCN(c2ccc(C3CCN(c4nc(-c5ccncc5F)cc(=O)n4C)C3)cn2)CC1,-8.31
CCN(C(=O)c1cc(C(C)C)c(O)cc1O)c1cc2cc(C)c(C)cc2[nH]c1=O,-7.9
c1ccc(COc2nc3ccccc3s2)cc1,-6.86
Cc1ccc(C(=O)N2CCC3(C=NCCC3)CC2)cc1,-7.25
Cc1cn(-c2nc(Nc3cnn(C)c3C)nc(N3CCN(c4ccccc4)CC3)n2)nc1C,-8.34
Cc1ccc(-c2ccc3c(C(=O)Nc4ccccc4)sc(N(C)C)c3c2)cc1,-9.22
CC(C(=O)NCc1ccc(C2C(=O)CC(C(C)(C)C)C(=O)N2Cc2ccccc2)cc1)c1ccccc1,-10.6
Cc1ccc(Cl)cc1Oc1ccnc2[nH]cc(CCNC(=O)C3C(N4CCCC4)C(O)CN3S(=O)(=O)C(F)(F)F)c12,-8.23
COc1c(-c2ccc(CC3SC(=O)NC3=O)cc2)cnc2cc(-c3cnc(N)nc3)nn12,-8.15
Cc1cc(NC(=O)c2ocnc2C)no1,-6.16
CC(c1cccc(C#Cc2ccccn2)c1)c1nnn[nH]1,-8.53
C[N+](C)(CC#N)CCCC(=O)[O-],-4.36
CC(C)(O)C(NC(=O)Nc1cc2[nH]nc(OCC3CCCO3)c2cn1)c1cnccn1,-8.33
Cc1ccc([N+](=O)[O-])cc1,-5.65
O=[N+]([O-])c1c(N=NC2C=CCS2)c(Nc2ccc(N3CCNCC3)cn2)nc2ncnn12,-8.2
O=C1C(=Cc2ccncc2)SC(=S)N1Cc1ccncc1,-7.96
NC(=O)C1CC(n2cc(C3CC3)nn2)CN1Cc1nccs1,-8.2
CC1OC1C1CCC1C(C)C(=O)c1ccc(Cl)cc1,-8.16
NC(=O)Nc1cc(-c2ccc(Cl)nc2)ccc1OC1CCNC1,-6.96
O=C(CSc1nnc(-c2ccccc2)o1)Oc1cc(Cl)cc(Cl)c1,-8.62
Cc1ccc(CN(C(=O)C2CCC(C(=O)O)C2)c2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,-10.41
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NC1Cc2ccc(O)cc2CN1,-8.06
Cc1cc(C)nc(N2C(=S)SC(c3ccc(C#N)cc3)C2C)n1,-7.77
COc1cccc2oc(=O)n(CCN3CCC(OC4CCCCC4)CC3)c(=O)c12,-7.87
Cc1ccc(-c2ccccc2-c2cn(C3CCCCC3=O)nn2)cc1,-9.43
CS(=O)(=O)c1cccc(-c2ccc3nc(O)ccc3n2)c1F,-8.33
CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CCN(C)C3,-7.74
CC(=O)c1ccc(NC(=O)CCNS(=O)(=O)c2ccc(C)cc2)cc1,-8.04
Nc1ncc(-c2ccc(C(F)(F)F)cc2)c(-c2ccccc2)n1,-6.97
COc1cc(Nc2c3ccccc3nc3c2c(C)nn3C)cc(OC)c1OC,-7.74
O=C(CN(Cc1ccccc1)C(=O)c1ccc(F)cc1)NN=Cc1ccco1,-7.64
CC1c2ncn(C3CCN(S(C)(=O)=O)C3)c2CCN1C(=O)c1cccc(N2CCN(C)CC2)c1,-9.25
CCCN(CCNCC(O)COc1cc(C(C)(C)C)c2c(c1O)CCCC2)CCN(CC)CC,-6.5
Cc1c(Oc2cc(Br)cc(C#N)c2)cccc1C(C)N,-7.72
Cc1ccc(CN2CC(OCc3ccsc3)CCC2O)cc1,-7.59
Cc1cc(C)c(S(=O)(=O)N2CCOC2CNC(=O)OC(C)(C)C)c(C)c1,-8.13
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1c(O)cccc1O,-7.0
Cc1c(N(C)C(=O)CSc2ccc([N+](=O)[O-])cc2)c(=O)n(-c2ccccc2)n1C,-8.13
O=c1[nH]oc2c1CCCC21CCCN1,-7.13
CCNc1cc(-n2cc3c(Cl)c(Cl)ccc3n2)nc2ccccc12,-8.06
O=C1Nc2ccc([N+](=O)[O-])cc2C1=NNC(=S)Nc1ccc2c(c1)CCCC2,-8.94
Cc1cc(CCOc2nc(C)c(C3CC3C(=O)C(NCC(=O)N(C)c3ccc(F)cc3)c3ccccc3)cc2C)on1,-9.89
Cc1cccc2c1oc(=O)n2C1CCN(S(=O)(=O)OCC(F)(F)F)CC1,-7.29
CC1CCC(C(C)C(=O)O)O1,-6.04
O=[N+]([O-])c1ccc2c(C3=CCCN(CC(F)(F)F)C3)ncc(OCCCCO)c2c1,-8.49
COc1ccccc1-c1nn(CC(=O)NCc2ccc(C)cc2)c(Cl)c1Cl,-7.52
CC(=O)c1cc(-c2c(N)n[nH]c2C2CC(CF)(C(F)(F)F)C2)ccn1,-6.99
Cc1nc(-c2ccc(C(=O)OCC(=O)N(C)C3CCS(=O)(=O)C3)cc2)cs1,-8.76
O=C1C=CC(C(=O)c2ccc(C(=O)C(F)(F)F)cc2)C=C1,-7.71
COc1ccc(-c2cc(-c3ccccc3)nc(N)n2)c(O)c1,-7.85
CCCCCC(=O)NCC(=O)NC(C)c1nc2ccccc2n1C,-7.83
CC(C)(C)c1ccc(C(=O)NC(C(O)CN)C2CC2)cc1,-8.14
N#Cc1ccc(C2C3C4NC(=O)N(c5ccccc5)CC4(C3c3cccnc3)C23CCC(=O)CC3)cc1,-9.17
Cc1ncc([N+](=O)[O-])n1CCOC(=O)C(Cl)Br,-5.67
Cc1cc(Br)ccc1C(=Cc1ccccc1)n1nnc2ccccc21,-9.08
Cc1cc(CC(C)(C)C)n(-c2ccncc2S(=O)(=O)NC2CC2)n1,-8.31
CNC(=O)c1cnc2[nH]cc(-c3cc(OC)c(OC)c(OC)c3)c2c1,-6.78
Cc1c(C(=O)N2CC3C(C2)C(c2cccc(Cl)c2)C3c2ccccc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,-11.13
CC(=O)c1c(-c2ccc(Cl)cc2)c(-c2ccc(O)cc2)nn1C,-7.51
COc1cc(C(C)C)c(O)c([N+](=O)[O-])c1[N+](=O)[O-],-6.04
Cc1cc(C)n(-c2ccc(NC(=O)c3cc(C(F)(F)F)nn3C)cc2)n1,-6.58
CC(=O)NCC1CN(c2ccc(N3CCN(c4ccc(Cl)cc4)CC3)c(F)c2)C(=O)O1,-7.78
CCC(C)(C)c1ccc(Cc2c(O)nc3cc(Cl)c(Cl)cc3c2-c2ccccc2Cl)cc1,-9.17
CC(C)(N)c1ccc(-n2cccc2)cc1,-6.08
Cc1nnc(C(C)C)n1C1CC2CCC(C2)N1C(=O)c1ccccc1,-7.93
Oc1ccc(-c2ccc3c(c2)C2CC(c4ccc(O)cc4)C2CC3)cc1,-8.88
Cc1ccc(C(=O)N2CCC3(CC2)C(=O)NC(=O)N3C)n1C,-6.79
Cc1cc(C(=O)CN2C(=O)c3ccccc3C2=O)c(C)n1C,-7.56
c1csc(-c2ccc(-c3ccncn3)[nH]2)c1,-6.05
CC(C)n1cc(-c2nccnc2C2CN(C(=O)C3CC3)C2)cn1,-7.04
O=C(O)CNC(=O)C(O)C(CC1CCOCC1)NC(CO)CO,-4.9
CCSc1nc2cc(S(=O)(=O)N(CC)CC)ccc2o1,-6.66
CC(=Cc1cccc(C)n1)C(=O)NCc1cccs1,-7.17
Cc1ncc(-c2ccc(S(=O)(=O)N3CCC(C)CC3)o2)s1,-7.56
Cc1ccc(C(=O)Nc2ccc3c(c2)nc(C)n3C)cc1,-7.54
Cc1ccc(-c2nnc(Cn3nnc4ccccc43)o2)cc1,-8.16
Cc1cc(N2C(=O)CN(Cc3ccccc3)C2=S)nc2c1CCCC2,-8.93
O=C1c2ccccc2C(=O)N1C12CC3CC(CC(C3)C1)C2,-8.14
O=C1c2cccc(-c3ccc[nH]3)c2CCN1Cc1ccccc1,-8.15
O=P(O)(O)COC(Br)Cn1cnc2c(Br)ncnc21,-6.17
CC(C)(C)OC(=O)NC(Cc1cccc(F)c1)C(=O)C(C#N)C(=O)OC(C)(C)C,-7.23
Cc1cccc(F)c1S(=O)(=O)NC1CC=C(C(Cl)(Cl)Br)C1,-8.55
Cc1noc(C)c1-c1nc(CC(N)=O)nn1-c1ccccc1,-7.62
CC(F)(F)CN1CC(C(=O)O)CC1=O,-5.33
O=C(NCc1cc2n(n1)CCNC2)c1cnc(C2CC2)nc1,-7.24
CCn1c2ccccc2c2cc(S(=O)(=O)Nc3ccc(Cl)cn3)ccc21,-8.57
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,-7.12
COc1ccc(Oc2cc(NCc3cccc(Br)c3)ncn2)cc1,-7.57
Cn1nc(-c2ccncc2)nc1C(=O)c1[nH]nc(C(F)(F)F)c1NC(=O)NS(C)(=O)=O,-8.13
CN(C)c1cccc(C(C#N)N2CCCC2)c1,-6.84
Cc1ncsc1C(=O)N(CC(F)(F)F)c1ccc2ccccc2n1,-7.17
CC(C)OC(=O)C(NC(=O)OCc1ccccc1)C(C)C,-6.54
CC12CC(c3ccoc3)OC(=O)C1C(Cl)C2,-6.65
CC(Nc1nc(-c2ccc(O)cc2O)cs1)C(=O)O,-6.05
Cc1cc(C(C)(C)c2ccc(O)cc2)c(O)cc1-n1c(C)cnc1C,-7.6
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3ccccc3O4)cc2)cc1,-9.47
Cc1ccc(C(=NO)N2CCOCC2)c(Nc2sc3c(C)c(C)nn3c2C)n1,-8.51
CC(=NNC(=O)c1ccncc1)c1c(O)c2ccc(O)cc2oc1=O,-7.86
Cc1sc(N2C(=O)C(C)SC2c2c(F)cc(F)cc2F)nc1-c1cccs1,-7.44
Cn1cncc1C(=O)N1CCOc2ccc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc21,-8.69
CC1NC(=O)C(C)(C)N1C(=O)C(C)(C)C,-6.54
COc1ccc(NC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1OC,-8.23
CC(NC(=C[N+](=O)[O-])Nc1ccccc1)c1ccc(C(=O)NC(CO)C(C)C)cc1,-8.08
N#Cc1ccccc1NC(=O)Cn1ccn(-c2ccccc2)c(=O)c1=O,-7.8
Oc1ccc(Cl)cc1-n1cc(-c2ccccc2)nn1,-7.42
CC(C)N(C)C(=O)c1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1,-7.97
Nc1ccc2ccc(-c3cccc(F)c3)nc2n1,-7.02
Clc1cc(C2CC2)c(Nc2ncccn2)nc1-c1cc2ccccc2o1,-8.67
c1csc(-c2ccc3nccn3c2)c1,-5.7
CN(C(=O)CC1CC2CCC1C2)N(C)C(=O)c1ccc(F)cc1,-7.34
CC1CC(Cn2cc([S+](C)[O-])c(=O)[nH]c2=O)CC1OCc1ccccc1,-8.1
c1ccc(C(c2ccccc2)c2c(-c3cccs3)[nH]c3ccncc23)cc1,-8.57
CC(C)C(O)C(C)(C)NC(=O)c1c(F)cccc1-c1ccccc1,-7.99
Cc1nc(CC2CC2)sc1C1(C)CC(NC(=O)C2CC(F)(F)C2)CN1,-7.58
CC(O)(C#Cc1cc(-n2cncn2)c(-c2ccc3c(c2)OCC(=O)N3)cn1)C(F)(F)F,-7.17
CC(=O)c1sccc1NC(=O)Cn1nnc2sc3c(c2c1=O)CCCC3,-8.57
Cn1cc(C(=O)N2CCCC2C2CC2)c(C2CC2)n1,-7.43
c1ccc(Cn2ncc3c2CCCC32CCOCC2)nc1,-7.64
Cn1c(=N)n(Cc2ccc(Cl)s2)c2ccccc21,-6.77
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC1CCC(N(C)C)CC1,-9.14
Cc1cc(NC(CCCCNC(=N)N)C(=O)O)c2ccccc2n1,-7.27
Cc1cc(-n2ccc3cnc(Nc4cccnc4)nc32)n[nH]1,-7.46
C=CC(C)(O)CCC1C(C)CCC2(CCC(CO)(CC(C)C)CO2)C1O,-7.61
CC(=N)c1cc2ccc(OCc3cccc(C4=NNC(=N[N+](=O)[O-])C4Sc4nnnn4C4CCC(C)C4)c3)cc2oc1=N,-9.54
Clc1ccc(C2(CCC3CCC3)CC2)cc1,-7.22
O=S(=O)(c1ccc2nncn2n1)N(CC(F)(F)F)c1nc2ccc(Cl)cc2s1,-8.76
Cn1cc([N+](=O)[O-])cc1-c1nn2c(C(=O)c3ccc([N+](=O)[O-])cc3)cnc2s1,-9.16
O=C(COc1cc(O)c([S+]([O-])c2cc(O)cc(Cl)c2)c(Cl)c1O)N1CCCCC1,-8.59
CC(C)(C)C(=O)NC(Cn1ccnc1)C(C)(C)C,-6.36
COC(=O)C(Cc1c[nH]c2cc(OC)ccc12)NC(=O)C(=O)c1cn(Cc2cn(CC3CO3)nn2)c(=O)[nH]c1=O,-8.76
Cc1ccc(-c2nnc(N(CCN3CCOCC3)C(C)C)s2)s1,-7.37
Cc1nc(-c2ccc(-c3ccccc3)cc2)sc1-c1cccc(-c2nnn[nH]2)n1,-9.25
C=C1C(O)C(CO)OC1n1ccc(N)nc1=O,-6.59
COCc1c(C(=O)N(C)Cc2cncc(C)c2)noc1-c1ccsc1,-7.77
CC12CC3(C)CC(C)(C1)CC(C(=O)O)(C2)C3,-7.32
O=C(O)c1c(O)cccc1CCCCCCCCCCc1ccccc1O,-7.22
CC1CSC(COc2cc(F)cc(C(O)c3ccccc3)c2)=N1,-7.67
CC(C)C(=CC(=O)O)C(=O)N(C(=O)Nc1ccccc1)C(C)C,-8.13
C=CS(=O)(=O)Nc1ccc(Nc2ncnc3[nH]c4c(c23)CCC4)c(F)c1,-8.03
Cc1cccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)c1,-7.59
COc1cccc2c1OC(c1ccc(OCCN3CCCCC3)cc1)C1C(=O)OC(C)C(OC(C)=O)C21,-8.22
CC(=O)OC(Cn1cc(C(c2ccccc2)c2ccccc2)n(C)c1=O)C(F)(F)F,-7.09
CCn1c(=O)cnc2cc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)ccc21,-8.08
Cc1ccc(S(=O)(=O)c2nnn3c2[nH]c2ccccc23)cc1,-8.19
CC(C)(C)C(=O)COCCc1c[nH]c2ccccc12,-6.93
CC(C)Nc1nc2cc(F)c(-c3cccnc3)cc2[nH]1,-6.6
Cc1cncc(C2CCN(C(=O)C3CC3)C2)n1,-6.62
Cc1nc(Nc2ncc(-c3ccc(F)cc3)cn2)cc(N2CCN(CCO)CC2)n1,-7.56
O=C(c1ccccc1)C1C(Br)=CC2C(Cl)C2C1C(=O)O,-8.42
Cc1nnc(C(C)N2CCn3c(nc(C(=O)NC(C)C)cc3=O)C2)o1,-7.27
N#CCc1c[nH]c2ccccc12,-6.11
O=c1ccn(C2CCC(CN(c3ccc(OCc4ccc5ccccc5c4)nc3)C(F)(F)F)O2)o1,-8.41
Cc1cc(-c2ccc(C(F)(F)F)cn2)[nH]c1-c1nc(-c2cnccn2)no1,-7.47
Oc1ccc(-c2cn(-c3ccccc3)nn2)cc1,-7.18
Cc1ccc(C(NCc2ccccc2)C(C)(C)C)cc1,-7.16
OC(CN1CCCCC1)NCN1CC1,-5.64
Oc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)cc(-c3ccccc3)n2)cc1,-7.76
O=C1CC(CCl)C(Br)C(=O)N1,-7.44
CN1CC2(CCC1=O)CCN(c1ccccc1S(C)(=O)=O)CC2,-7.68
Cc1cc(C)c(CSc2nnc(-c3ccccc3)n2-c2ccccc2C)c(C)c1,-8.75
Cc1cccc(NC(=O)c2ccc(-c3ncccc3[N+](=O)[O-])cc2)c1C,-8.2
CC(=O)N(C(=O)N(C)C)C(C)(C)C,-4.94
Cc1ccc(C)c(-n2cc(N(c3ccc(F)cc3)c3nc(C)cs3)nn2)c1,-8.93
Cc1nsc(-c2cnc(NC(c3ccccc3)c3cccs3)cc2Br)n1,-8.59
CC(C)CN(Cc1ccc(O)c(C(C)C)c1)C(C)c1cccnc1,-7.58
CC(C)(C)c1cccc(-c2nc3cc(Cl)ccc3o2)c1,-7.01
OCC1Nc2ccc(-c3cccc(F)c3F)cc2C2C1CCN1C3CCCC3CC21,-9.37
CNC(=O)c1ccc(N2CCC(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)nc1,-8.61
CC(C)C(=O)N(C)CC#CCN1CCCC1,-5.63
Cc1cc(-c2c(C)noc2C)cc(C2CCN(C(=O)c3ccc(OC(C)C)c(Cl)c3)C2)n1,-9.29
Cc1ccc(S(=O)(=O)N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)cc1,-8.5
Cn1ncc(C2CC3CCC(C2)N3CC(=O)N2CCC(O)(C(F)(F)F)C2)c1C(F)(F)F,-7.2
CC(c1ccc(Cl)cc1)N1CCN(CC(N)=O)CC1,-6.93
CN(C)CCCn1c(NC(=O)c2ccc(C#N)c3ccccc23)nc2ccc(C(N)=O)cc21,-9.28
CC(=O)c1ccc(NC(=O)CSc2nnc(Cc3ccccc3)c(=O)n2N)cc1,-8.86
C[n+]1ccc(-c2ccc(O)c(O)c2)cc1,-5.81
Cc1ccc(N2CC(=O)N(NC(=O)c3cc[nH]c3C)CC2=O)cc1,-7.96
Cc1ccc(C2CN(C(=O)c3cccc(N(C)C)c3)CCN2C(=O)C2CCS(=O)(=O)C2)cc1,-8.92
O=C(O)C(c1cccs1)N1c2ccccc2Oc2ccccc21,-7.91
CC(=NNC(N)=S)c1nn(-c2cc(Cl)cc(Cl)c2)cc1C,-7.31
Cc1csc(NC(=O)c2ccc3[nH]nnc3c2)n1,-7.43
CCCC(C(=O)c1ccc(Br)cc1)n1cc(C#N)c(=O)c2ccc(Cl)cc21,-8.89
CCn1cnc2c(NCc3ccccn3)ncnc21,-6.11
O=C1OC(c2ccccc2)CC(N2CCc3ccccc32)=C1c1ccc([N+](=O)[O-])s1,-9.6
CCCCc1c(O)ccc2nc3[nH]c(=S)[nH]c(=O)c3c(=O)n12,-6.94
Cc1ccc(-n2ncc3c2CC(C)(C)CC3N)cc1,-7.41
OCCCCCNC(=Cc1cncc2ccccc12)CO,-7.04
CC(=O)c1cnc2sc(S(=O)(=O)c3ccc(C)cc3)c(N)c2c1C,-7.72
Cn1c(=O)c2c(SCC(=O)Nc3ccccc3C(=O)O)nc(-c3cccc(F)c3)nc2n(CC2CCCCC2)c1=O,-8.28
Cc1cc(-n2cc(CC(=O)Nc3ccc4c(c3)c(C)nn4C)c(C)n2)cc(C)c1O,-8.43
O=C1CC(c2ccc(F)cc2)Cc2oc3c(c21)CN(C(=O)c1ccc(-c2ccc4sc(-c5cncn5C5CC5)cc4n2)cc1Cl)C3,-11.34
Oc1ccc(C(O)CN2CC3(O)c4cccc(O)c4C3c3c(Br)cccc32)c(O)c1,-8.51
Cc1ccc(C(=O)c2nc(C(=O)O)cc3cc(OCc4ccc(C(=O)N5CCC(Cc6ccc(F)cc6)CC5)nc4C)cn23)cc1,-10.51
N#CC1(c2ccccc2F)CCN(C2=Cc3cccc(N)c3CC2O)CC1,-8.89
CC(=O)N1CC(N=Nc2ccc(OC(F)(F)F)cc2)(C(C)=O)C1,-6.25
CC(=CCc1ccc(C(F)(F)P(=O)(O)O)cc1)CCC1C(C)(O)CC(O)C2C(C)(CO)CCCC12C,-5.97
[N-]=[N+]=Cc1cn(C2CCN(Cc3ccccc3)CC2)c(=O)[nH]c1=O,-7.87
Cc1onc(-c2ccccc2)c1C(=O)NNC(=S)NC(=O)c1ccccc1,-8.95
c1ncc(C2CC2)c(SCC2CC2)n1,-6.44
O=C1CCC(N(C(=S)SCC#CCC(C(F)(F)F)C(F)(F)F)C2CCCC2)N1,-6.58
Cc1ccccc1N1COCc2c(-c3ccc4ccccc4c3)nc(NC(C)C)nc21,-8.66
O=C(Cc1ccc(Cl)c(Cl)c1)NCC1CCC(CNCc2c3ccccc3cc3ccccc23)C1,-9.87
O=C(Nc1cccnc1)Nc1ccc(-c2ccc(F)cc2F)cc1F,-7.46
Clc1ccc(-c2nnn[nH]2)c(Cl)c1,-7.95
CC1(C)CC(NC(=O)C(=O)Cc2cc3ccccc3o2)CN1,-7.46
Cn1ncc(-c2ccc3c(c2)C(Nc2ccc(F)cc2)C(=O)N(CCC(C)(C)O)C3)n1,-8.52
O=C(Cc1ccccn1)NCC1CC(F)CN1,-6.14
[N-]=[N+]=Nc1ccc(-c2ccc(C(=O)Nc3cnc(N)s3)cn2)cc1,-8.62
COc1ccc(C[n+]2ccn(Cc3ccc(C)cc3)c2C)cc1,-6.84
OCC1C(O)C(O)C(O)CN1CCCCCCC#CC#CC#CC1OC(O)C(O)C(O)C1O,-5.99
